"sq_candidato","Nome.Candidato","Cidade","UF","Cargo","Partido","Resultado_Eleitoral","Genero","Raca","Valor_Receita","Votos","ano"
40000984353,"WILL ROBSON FONTES GOIABEIRA","Manaus","AM","Vereador","AVANTE","Suplente","MASC.","PARDA",4767.5,1205,2020
40000868254,"Moises Alves De Souza","Manaus","AM","Vereador","PT","Suplente","MASC.","PARDA",4794.45,18,2020
40000868238,"Edson De Araujo Santos","Manaus","AM","Vereador","PT","Suplente","MASC.","BRANCA",4796.45,120,2020
40000868249,"Raimundo Neidelande Martins De Araujo","Manaus","AM","Vereador","PT","Suplente","MASC.","BRANCA",4796.45,69,2020
40000868266,"Adolpho Graca Castro Pinto","Manaus","AM","Vereador","PT","Suplente","MASC.","BRANCA",4796.45,53,2020
40000868268,"Francione Freitas Da Silva","Manaus","AM","Vereador","PT","Suplente","MASC.","PRETA",4796.45,137,2020
40000868230,"Tiago Lima Soares","Manaus","AM","Vereador","PT","Suplente","MASC.","PARDA",4806.45,116,2020
40000868242,"Francisco Das Chagas Santa Cruz Sena","Manaus","AM","Vereador","PT","Suplente","MASC.","PRETA",4806.45,114,2020
40000868245,"Stanley Da Silva Rocha","Manaus","AM","Vereador","PT","Suplente","MASC.","BRANCA",4806.45,85,2020
40000868257,"Lindon Johson Da Conceição Dias","Manaus","AM","Vereador","PT","Suplente","MASC.","BRANCA",4806.45,23,2020
40000868259,"Zacarias Farias De Assis","Manaus","AM","Vereador","PT","Suplente","MASC.","PARDA",4806.45,94,2020
40000868267,"Raimundo Nonato Correia Santiago","Manaus","AM","Vereador","PT","Suplente","MASC.","PARDA",4806.45,31,2020
40001266491,"Francelio Gomes Pinheiro","Manaus","AM","Vereador","PT","Suplente","MASC.","PARDA",4806.45,85,2020
40000972091,"Daniele Saturnino Da Silva","Manaus","AM","Vereador","PTB","Suplente","FEM.","PARDA",4811.19,263,2020
40001115811,"Elielson Costa De Souza","Manaus","AM","Vereador","PCdoB","Suplente","MASC.","PARDA",4855.84,104,2020
40001256231,"Marcelo Pinto Neder","Manaus","AM","Vereador","PTC","Suplente","MASC.","PARDA",4861.97,513,2020
40000943683,"Ligiane Correa De Sousa","Manaus","AM","Vereador","PV","Suplente","FEM.","PARDA",4865.74,552,2020
40001189025,"Ranier Evangelista De Souza","Manaus","AM","Vereador","PDT","Não Eleito","MASC.","PARDA",4870.6,1027,2020
40001115806,"Andelison De Moura Brandão","Manaus","AM","Vereador","PCdoB","Suplente","MASC.","BRANCA",4877.36,208,2020
40000972110,"José Augusto Machado De Oliveira","Manaus","AM","Vereador","PTB","Suplente","MASC.","PARDA",4879.15,180,2020
40000972136,"Erismar Escorcio Do Nascimento","Manaus","AM","Vereador","PTB","Suplente","MASC.","PARDA",4879.15,119,2020
40000972144,"Francisco Das Chagas Conceicao Da Silva","Manaus","AM","Vereador","PTB","Suplente","MASC.","PARDA",4879.15,18,2020
40001189236,"Erike Brandão Nogueira","Manaus","AM","Vereador","PP","Suplente","MASC.","PARDA",4884,248,2020
40001189250,"Angelo Santana Da Costa","Manaus","AM","Vereador","PP","Suplente","MASC.","PARDA",4884,460,2020
40000708975,"Sergio Augusto Coelho Bezerra","Manaus","AM","Vereador","DC","Suplente","MASC.","PARDA",4908.8,466,2020
40001078214,"FRANCISCO LIMA DA SILVA","Manaus","AM","Vereador","PATRIOTA","Suplente","MASC.","PRETA",4980,238,2020
40000867659,"César Augusto Barroso De Albuquerque","Manaus","AM","Vereador","PSL","Suplente","MASC.","BRANCA",5000,189,2020
40000867694,"Jose Damasceno Mendes","Manaus","AM","Vereador","PSL","Suplente","MASC.","PARDA",5000,214,2020
40000984360,"Denis Almeida Dos Santos","Manaus","AM","Vereador","AVANTE","Suplente","MASC.","BRANCA",5000,1005,2020
40001148365,"Valtemar Feitoza De Menezes","Manaus","AM","Vereador","PSD","Não Eleito","MASC.","PARDA",5000,581,2020
40001256256,"Hermut Bezerra Gouvêa","Manaus","AM","Vereador","PTC","Suplente","MASC.","PRETA",5000,1357,2020
40001266794,"Marleany Da Silva Soares","Manaus","AM","Vereador","PCdoB","Suplente","FEM.","PARDA",5003.36,5,2020
40001267475,"Maria Lindalva Marques Da Rocha Filha","Manaus","AM","Vereador","PCdoB","Suplente","FEM.","PARDA",5005.36,66,2020
40000972101,"Cristiano Helton De Souza","Manaus","AM","Vereador","PTB","Suplente","MASC.","PARDA",5009,32,2020
40000972145,"Domingos Torres Silva","Manaus","AM","Vereador","PTB","Suplente","MASC.","PARDA",5009,554,2020
40000794398,"Afonsina Mota De Menezes","Manaus","AM","Vereador","PMB","Não Eleito","FEM.","PARDA",5010.22,91,2020
40000972119,"Caroline Cardoso Pinheiro De Morais","Manaus","AM","Vereador","PTB","Suplente","FEM.","PARDA",5042.32,222,2020
40000868276,"Francisco Gélito De Sousa Nascimento","Manaus","AM","Vereador","PT","Suplente","MASC.","PARDA",5053.25,174,2020
40001262801,"Monique Oliveira D Avila","Manaus","AM","Vereador","PV","Suplente","FEM.","PARDA",5055.36,220,2020
40001078175,"GIVANILDO MARQUES MAIA","Manaus","AM","Vereador","PATRIOTA","Nulo","MASC.","PARDA",5065,0,2020
40001189026,"Geraldo Sergio Albuquerque Ribeiro","Manaus","AM","Vereador","PDT","Não Eleito","MASC.","PARDA",5080,534,2020
40001115796,"Maria Helena Dos Santos Gusmao","Manaus","AM","Vereador","PCdoB","Não Eleito","FEM.","PARDA",5135.83,0,2020
40000868248,"Willians Silva De Oliveira","Manaus","AM","Vereador","PT","Suplente","MASC.","PARDA",5150,114,2020
40000708946,"Tiago De Amorim Ayub","Manaus","AM","Vereador","DC","Suplente","MASC.","BRANCA",5153.6,715,2020
40001256269,"MANOEL NOGUEIRA","Manaus","AM","Vereador","PTC","Suplente","MASC.","PARDA",5161.97,514,2020
40001256283,"Antônio Dos Anjos Peres Júnior","Manaus","AM","Vereador","PTC","Suplente","MASC.","PARDA",5161.97,232,2020
40000972117,"Mario Daniel Queiroz De Carvalho","Manaus","AM","Vereador","PTB","Suplente","MASC.","PARDA",5184.15,369,2020
40000972118,"Roberto Carlos Mota Dos Santos","Manaus","AM","Vereador","PTB","Suplente","MASC.","PARDA",5184.15,1202,2020
40000972126,"Arnaldo Felisberto Imbiriba Da Rocha Neto","Manaus","AM","Vereador","PTB","Suplente","MASC.","BRANCA",5184.15,872,2020
40000972131,"Eric De Sousa Medeiros","Manaus","AM","Vereador","PTB","Suplente","MASC.","PARDA",5184.15,197,2020
40000972141,"Fabio Da Silva Duarte","Manaus","AM","Vereador","PTB","Suplente","MASC.","PARDA",5184.15,673,2020
40001078210,"Jarlene Carneiro Dos Santos","Manaus","AM","Vereador","PATRIOTA","Suplente","FEM.","PARDA",5230,465,2020
40000972137,"FERNANDO DE SOUSA CRUZ","Manaus","AM","Vereador","PTB","Suplente","MASC.","BRANCA",5284.15,230,2020
40001115827,"Helena Gomes Pinheiro","Manaus","AM","Vereador","PCdoB","Suplente","FEM.","PARDA",5302.37,54,2020
40000972128,"EDIVALDO BARRETO DOS SANTOS","Manaus","AM","Vereador","PTB","Suplente","MASC.","PARDA",5314,1345,2020
40001256264,"José Francisco Silva De Arújo","Manaus","AM","Vereador","PTC","Suplente","MASC.","PARDA",5361.97,265,2020
40001256266,"Valdemi Santos Cruz","Manaus","AM","Vereador","PTC","Suplente","MASC.","PARDA",5361.97,606,2020
40000972140,"Cleverson Rego Freitas","Manaus","AM","Vereador","PTB","Suplente","MASC.","PARDA",5379.15,261,2020
40001078172,"Alexandre Tufi Freitas","Manaus","AM","Vereador","PATRIOTA","Suplente","MASC.","PARDA",5380,342,2020
40000972093,"Ananias Correia Dos Santos","Manaus","AM","Vereador","PTB","Suplente","MASC.","INDÍGENA",5409.15,53,2020
40000943676,"MOACIR PEDROZA VULCÃO","Manaus","AM","Vereador","PV","Suplente","MASC.","PARDA",5418.96,2842,2020
40000794411,"Eliandro Jorge Nogueira De Araujo","Manaus","AM","Vereador","PMB","Não Eleito","MASC.","PARDA",5450,208,2020
40001115683,"Ercules Barros De Queiroz","Manaus","AM","Vereador","CIDADANIA","Suplente","MASC.","PARDA",5490.01,212,2020
40000794210,"Vital Da Costa Melo","Manaus","AM","Vereador","PSC","Nulo","MASC.","PARDA",5500,0,2020
40001115821,"Elizoneide Rodrigues Silva","Manaus","AM","Vereador","PCdoB","Suplente","FEM.","INDÍGENA",5584.59,16,2020
40000868232,"Jhones Rodrigues Pereira","Manaus","AM","Vereador","PT","Suplente","MASC.","PARDA",5596,142,2020
40000868271,"Antonio Domingos Farias Negreiros","Manaus","AM","Vereador","PT","Suplente","MASC.","PARDA",5596.45,30,2020
40000943652,"Rosana Pinheiro De Souza Lima","Manaus","AM","Vereador","PV","Suplente","FEM.","PARDA",5615.36,123,2020
40001115671,"Flavio Junior Brito Dos Santos","Manaus","AM","Vereador","CIDADANIA","Suplente","MASC.","PARDA",5620.21,109,2020
40000708933,"Gleyde Lima Da Silva","Manaus","AM","Vereador","DC","Suplente","FEM.","PARDA",5654,401,2020
40001189024,"Jefferson Alexandre Dos Reis","Manaus","AM","Vereador","PDT","Não Eleito","MASC.","PARDA",5695.57,96,2020
40001261971,"Luciano Lima Do Nascimento","Manaus","AM","Vereador","PDT","Não Eleito","MASC.","PARDA",5695.57,72,2020
40001189015,"PAULO ROBSON MOURÃO DA FONSECA","Manaus","AM","Vereador","PDT","Não Eleito","MASC.","PARDA",5698.57,225,2020
40001189022,"Jailson Verçosa Vieira","Manaus","AM","Vereador","PDT","Não Eleito","MASC.","PARDA",5698.57,491,2020
40001189027,"João Paulo Marinho Ferreira","Manaus","AM","Vereador","PDT","Não Eleito","MASC.","PARDA",5698.57,127,2020
40001189037,"Alcenir Seixas Dos Santos","Manaus","AM","Vereador","PDT","Não Eleito","MASC.","PRETA",5698.57,158,2020
40001189039,"Juracy Nunes De Almeida","Manaus","AM","Vereador","PDT","Não Eleito","MASC.","PARDA",5698.57,675,2020
40001261973,"JAIR AQUINO DE LIMA","Manaus","AM","Vereador","PDT","Não Eleito","MASC.","PRETA",5698.57,94,2020
40001261974,"Marcio Igo Ferraz De Souza","Manaus","AM","Vereador","PDT","Não Eleito","MASC.","PARDA",5698.57,56,2020
40000867652,"Francisco Da Silva Araujo","Manaus","AM","Vereador","PSL","Suplente","MASC.","PARDA",5700,162,2020
40001078190,"Aristoteles Monteiro De Farias","Manaus","AM","Vereador","PATRIOTA","Suplente","MASC.","PARDA",5730,141,2020
40000868246,"Elizeu Alves De Brito","Manaus","AM","Vereador","PT","Suplente","MASC.","BRANCA",5756.45,226,2020
40000972143,"Zulmira Maria Pereira Da Silva","Manaus","AM","Vereador","PTB","Suplente","FEM.","PARDA",5771.2,39,2020
40000943668,"Sullivan De Souza Silva","Manaus","AM","Vereador","PV","Suplente","MASC.","BRANCA",5825.36,159,2020
40001115820,"Leila Araujo Chagas","Manaus","AM","Vereador","PCdoB","Suplente","FEM.","PARDA",5825.83,21,2020
40000868474,"Ana Maria Marques Da Silva","Manaus","AM","Vereador","PRTB","Suplente","FEM.","PARDA",5827.5,783,2020
40000687010,"Alliso Wallen Penalber","Manaus","AM","Vereador","SOLIDARIEDADE","Não Eleito","FEM.","PARDA",5880,115,2020
40001189014,"MARCELA DA SILVA CAMPOS","Manaus","AM","Vereador","PDT","Não Eleito","FEM.","PARDA",5881.17,63,2020
40000708948,"Celso Corsino Da Silva","Manaus","AM","Vereador","DC","Suplente","MASC.","BRANCA",5938.6,568,2020
40001061693,"Raimundo Pereira De Souza","Manaus","AM","Vereador","PMN","Suplente","MASC.","SEM INFORMAÇÃO",5943.75,141,2020
40000868240,"Jucemir Dos Santos Martins","Manaus","AM","Vereador","PT","Suplente","MASC.","PARDA",5988,190,2020
40001115822,"MARCELO DA SILVA SANTOS","Manaus","AM","Vereador","PCdoB","Suplente","MASC.","PARDA",5997.08,211,2020
40000685308,"AURICELIA PINHO DE MENEZES","Manaus","AM","Vereador","MDB","Não Eleito","FEM.","PARDA",6000,46,2020
40000685309,"Antonio Felipe Dos Santos Andrade","Manaus","AM","Vereador","MDB","Não Eleito","MASC.","PARDA",6000,166,2020
40000685312,"Aucimar De Oliveira Rodrigues","Manaus","AM","Vereador","MDB","Não Eleito","MASC.","PARDA",6000,114,2020
40000686917,"Gilmar Morais Nogueira","Manaus","AM","Vereador","MDB","Não Eleito","MASC.","BRANCA",6000,94,2020
40000686921,"Carlos Augusto Silvestre Siqueira","Manaus","AM","Vereador","MDB","Não Eleito","MASC.","PARDA",6000,137,2020
40000686925,"CÉSAR AUGUSTO OLIVEIRA DA FONSECA","Manaus","AM","Vereador","MDB","Não Eleito","MASC.","PARDA",6000,762,2020
40000686936,"Maria Maia Pinto","Manaus","AM","Vereador","MDB","Não Eleito","FEM.","PARDA",6000,285,2020
40000686937,"Marcio Jose Bonates Da Silva","Manaus","AM","Vereador","MDB","Não Eleito","MASC.","PARDA",6000,140,2020
40000686940,"Marcos Da Silva Nunes","Manaus","AM","Vereador","MDB","Não Eleito","MASC.","PARDA",6000,210,2020
40000686946,"Victor De Carvalho Capobiango","Manaus","AM","Vereador","MDB","Não Eleito","MASC.","BRANCA",6000,303,2020
40000867921,"Kayo Cesar Silva De Oliveira","Manaus","AM","Vereador","REDE","Não Eleito","MASC.","PARDA",6017,423,2020
40001256250,"Antônio Edson Moreira Da Costa","Manaus","AM","Vereador","PTC","Suplente","MASC.","PARDA",6041.97,517,2020
40000686941,"Rogerio Peixoto Soares","Manaus","AM","Vereador","MDB","Não Eleito","MASC.","BRANCA",6070,39,2020
40000984379,"Robson De Oliveira Falcao Cesar","Manaus","AM","Vereador","AVANTE","Suplente","MASC.","BRANCA",6094,355,2020
40001115829,"Almino Lima Santos","Manaus","AM","Vereador","PCdoB","Suplente","MASC.","PARDA",6099.84,16,2020
40000686945,"Ricardo Zany Mateus Dos Reis","Manaus","AM","Vereador","MDB","Não Eleito","MASC.","PARDA",6100,83,2020
40001078651,"JONATHAS ALMEIDA RIBEIRO","Manaus","AM","Vereador","PROS","Suplente","MASC.","PARDA",6104,1012,2020
40001256262,"Saymon Ricardo Wanderley Da Silva","Manaus","AM","Vereador","PTC","Suplente","MASC.","PARDA",6111.97,165,2020
40000984372,"Antonio Ademir Stroski","Manaus","AM","Vereador","AVANTE","Suplente","MASC.","BRANCA",6150,336,2020
40000867922,"Maria Gorete Carvalho Da Silva","Manaus","AM","Vereador","REDE","Não Eleito","FEM.","BRANCA",6187,137,2020
40001078163,"Rondinely Fonseca Da Silveira","Manaus","AM","Vereador","PATRIOTA","Suplente","MASC.","PARDA",6204.55,789,2020
40000972114,"Maria Aparecida Geber Da Silva","Manaus","AM","Vereador","PTB","Suplente","FEM.","PARDA",6254.7,464,2020
40000943654,"Jose Francisco Campos De Oliveira","Manaus","AM","Vereador","PV","Suplente","MASC.","BRANCA",6265.36,2128,2020
40000972121,"Leonardo Nazareno Dos Santos Pinheiro","Manaus","AM","Vereador","PTB","Suplente","MASC.","PRETA",6291,415,2020
40000708962,"Tiago Dos Santos Gomes","Manaus","AM","Vereador","DC","Suplente","MASC.","PARDA",6324.3,1223,2020
40001189233,"Jose Maria Alves De Souza","Manaus","AM","Vereador","PP","Suplente","MASC.","PARDA",6392,379,2020
40000868243,"Antonio Marcos Lima Da Costa","Manaus","AM","Vereador","PT","Suplente","MASC.","BRANCA",6396.45,98,2020
40000868261,"ANTONIO CARLOS DE OLIVEIRA","Manaus","AM","Vereador","PT","Suplente","MASC.","BRANCA",6396.45,279,2020
40000868272,"Ari Ferreira Trindade","Manaus","AM","Vereador","PT","Suplente","MASC.","PARDA",6396.45,54,2020
40001256255,"Everson Torres Gomes","Manaus","AM","Vereador","PTC","Suplente","MASC.","PARDA",6411.97,194,2020
40001256228,"Marcelo Américo Figueiredo Da Silva","Manaus","AM","Vereador","PTC","Suplente","MASC.","PARDA",6415.93,857,2020
40000867919,"Edson Augusto Trindade De Moraes","Manaus","AM","Vereador","REDE","Não Eleito","MASC.","PARDA",6417,126,2020
40000867920,"Enilson Taveira Da Silva","Manaus","AM","Vereador","REDE","Não Eleito","MASC.","PARDA",6417,40,2020
40000867925,"Jerico Gonzaga Da Silva","Manaus","AM","Vereador","REDE","Não Eleito","MASC.","PARDA",6417,73,2020
40000867927,"Edinelson Ribeiro De Amorim","Manaus","AM","Vereador","REDE","Não Eleito","MASC.","PARDA",6417,52,2020
40000868269,"Raimundo Marques Viana","Manaus","AM","Vereador","PT","Suplente","MASC.","PARDA",6420.45,27,2020
40000868218,"Jose Paulo Dora Siqueira","Manaus","AM","Vereador","PT","Suplente","MASC.","PARDA",6428.1,232,2020
40001115682,"Ronni Da Silva Fernandes","Manaus","AM","Vereador","CIDADANIA","Suplente","MASC.","BRANCA",6470.21,433,2020
40000708936,"Edilson Carvalho Da Gama","Manaus","AM","Vereador","DC","Suplente","MASC.","PARDA",6541.8,345,2020
40000972105,"Quezia Barros De Lima","Manaus","AM","Vereador","PTB","Suplente","FEM.","PARDA",6561.2,2525,2020
40001115696,"Enivaldo Costa Dos Santos","Manaus","AM","Vereador","CIDADANIA","Suplente","MASC.","PARDA",6620.21,171,2020
40001189011,"JOGENI BEZERRA DE ALMEIDA","Manaus","AM","Vereador","PDT","Não Eleito","MASC.","PARDA",6695.57,245,2020
40001189023,"Jairo Santos Castro","Manaus","AM","Vereador","PDT","Não Eleito","MASC.","PARDA",6695.57,154,2020
40001189033,"Marcilei Pinto Da Silva","Manaus","AM","Vereador","PDT","Não Eleito","MASC.","PARDA",6695.57,177,2020
40001189036,"Marcelo Da Costa Barros","Manaus","AM","Vereador","PDT","Não Eleito","MASC.","PARDA",6695.57,66,2020
40001189016,"Thiago Félix Cruz","Manaus","AM","Vereador","PDT","Não Eleito","MASC.","PARDA",6698.57,132,2020
40000943680,"Rosimeire Da Conceição Anjos","Manaus","AM","Vereador","PV","Suplente","FEM.","PARDA",6700,146,2020
40000867918,"Antonio Marcos Santana Silva","Manaus","AM","Vereador","REDE","Não Eleito","MASC.","PARDA",6717,61,2020
40001189013,"Josué Ferreira De Lima","Manaus","AM","Vereador","PDT","Não Eleito","MASC.","PARDA",6731.57,131,2020
40001115805,"Waldiney Almeida Gomes","Manaus","AM","Vereador","PCdoB","Suplente","MASC.","PARDA",6780.96,260,2020
40000867917,"Irene Correia De Souza Queiroz","Manaus","AM","Vereador","REDE","Não Eleito","FEM.","PARDA",6787,108,2020
40000867923,"Maria Dalva Guimarães Dos Santos","Manaus","AM","Vereador","REDE","Não Eleito","FEM.","PARDA",6787,209,2020
40000942292,"ALTAMIR PEREIRA DE OLIVEIRA FILHO","Manaus","AM","Vereador","PODE","Suplente","MASC.","PARDA",6825,1423,2020
40000942294,"Andre Santos De Lima","Manaus","AM","Vereador","PODE","Suplente","MASC.","PARDA",6825,604,2020
40000972107,"Regiane Passos De Almeida","Manaus","AM","Vereador","PTB","Suplente","FEM.","PARDA",6845.99,35,2020
40001115824,"Luiz Carlos Dos Santos Marques","Manaus","AM","Vereador","PCdoB","Suplente","MASC.","PRETA",6850.86,91,2020
40000868233,"Hélio Pereira Saraiva","Manaus","AM","Vereador","PT","Suplente","MASC.","PARDA",6850.89,147,2020
40000972095,"Carlos Alberto Mota Simões","Manaus","AM","Vereador","PTB","Suplente","MASC.","PARDA",6864.79,383,2020
40000943667,"ANTONIO IGNACIO MOREIRA DA SILVA","Manaus","AM","Vereador","PV","Suplente","MASC.","PARDA",6875.36,337,2020
40001189221,"Gabriel Oliveira De Melo","Manaus","AM","Vereador","PP","Suplente","MASC.","PRETA",6879.6,261,2020
40001189237,"NILSON ERNANI RIBEIRO DOS SANTOS","Manaus","AM","Vereador","PP","Suplente","MASC.","PARDA",6879.6,132,2020
40001189247,"Magdiel Rabelo Mendes","Manaus","AM","Vereador","PP","Suplente","MASC.","PARDA",6879.6,89,2020
40000654651,"Jovenal Silva Santos","Manaus","AM","Vereador","PT","Suplente","MASC.","PARDA",6883,45,2020
40001078644,"RAIMUNDO ERICO BRAGA LEITE","Manaus","AM","Vereador","PROS","Suplente","MASC.","PARDA",6900,948,2020
40001256259,"Matheus Lima Dias","Manaus","AM","Vereador","PTC","Suplente","MASC.","BRANCA",6911.22,475,2020
40000686916,"CARLOS ALBERTO PINTO MONTEIRO","Manaus","AM","Vereador","MDB","Não Eleito","MASC.","PARDA",6974,798,2020
40001078188,"Elcy Nogueira Da Silva","Manaus","AM","Vereador","PATRIOTA","Suplente","MASC.","PARDA",6980,567,2020
40000794447,"Andre Davison Muniz Dos Santos","Manaus","AM","Vereador","PMB","Não Eleito","MASC.","PARDA",6982.8,251,2020
40000687006,"Wilson Ricardo De Moraes Franco","Manaus","AM","Vereador","DEM","Suplente","MASC.","PARDA",7000,327,2020
40000984376,"ADINAMAR BENTO MACEDO","Manaus","AM","Vereador","AVANTE","Suplente","MASC.","PARDA",7000,1633,2020
40001115676,"Francisco Wallace Dantas Da Silva","Manaus","AM","Vereador","CIDADANIA","Suplente","MASC.","BRANCA",7000,1864,2020
40001267298,"Cristielen Braga Correa","Manaus","AM","Vereador","PCdoB","Suplente","FEM.","PARDA",7003.36,86,2020
40001078665,"Jorge Rone Laurentino De Vasconcelos","Manaus","AM","Vereador","PROS","Suplente","MASC.","BRANCA",7022.2,268,2020
40001061743,"Eduardo José Cavalcanti Monteiro De Paula","Manaus","AM","Vereador","PMN","Suplente","MASC.","SEM INFORMAÇÃO",7029.87,896,2020
40001078167,"Marcelo Cesar Muniz Maia","Manaus","AM","Vereador","PATRIOTA","Suplente","MASC.","PARDA",7030,343,2020
40001115831,"Simone Figueiredo Cintra","Manaus","AM","Vereador","PCdoB","Suplente","FEM.","PARDA",7035.83,49,2020
40001148376,"Chardes Alberto Silva Dos Santos","Manaus","AM","Vereador","PSD","Nulo","MASC.","BRANCA",7100,0,2020
40000686971,"Tarcísio Luiz Leão E Souza","Manaus","AM","Vereador","PSTU","Não Eleito","MASC.","PRETA",7150,107,2020
40001256261,"Jesus Antônio Amorim Messias","Manaus","AM","Vereador","PTC","Suplente","MASC.","PARDA",7161.97,307,2020
40001061702,"José Igo Da Silva Gomes","Manaus","AM","Vereador","PMN","Suplente","MASC.","SEM INFORMAÇÃO",7178.75,2687,2020
40001189217,"Evellyn Carollyne Pimentel De Araujo","Manaus","AM","Vereador","PP","Suplente","FEM.","BRANCA",7183.2,8,2020
40001264844,"Hellen Luciana Costa Da Silva","Manaus","AM","Vereador","PCdoB","Suplente","FEM.","PARDA",7193.36,51,2020
